,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,MA10,MA20,MA50,slopes,slopes20,slopess1p,slopes20s1p,vol_gt2,macdh_vol_gt1,macd_above_up,macd_above_dn,macd_below_up,macd_below_dn,last_max_20s1,last_min_20s1,cum_max,cum_maxs1,cum_min,cum_mins1,cum_min_mins,cum_max_maxs,max_Close_x,max_Close_fill,min_Close,min_Close_fill,buy_price,Buy,Buy_zero,Buy_count_tmp,Buy_count,Buy_count_compare,Sell,Sell_zero,Sell_count_tmp,Sell_count,max_Close_y,Buy,Sell
182,2022-08-31 13:05:00,12452.0,12452.0,12452.0,12452.0,28186.0,1.152825401393784,-1.3452562836265658,2.4980816850203498,48.36933872461471,0,0,12453.725,12458.0375,12447.665,-21.124719146072483,-37.86976403013122,-26.773020425308598,-39.38779677067513,y,y,n,y,n,n,12470.25,12452.0,12470.25,12470.25,12407.25,12407.25,nan,nan,,12455.5,,12450.5,NaN,NaN,0,0,1,,,,1,183,,NaN,NaN
183,2022-08-31 13:06:00,12450.5,12450.5,12450.5,12450.5,28228.0,0.7769127771971398,-1.376935126258568,2.153847903455708,45.69493817132487,0,0,12453.175,12457.05,12447.885,-22.323350353492096,-34.701873392751274,-21.124719146072483,-37.86976403013122,n,y,n,y,n,n,12470.25,12452.0,12470.25,12470.25,12407.25,12407.25,nan,nan,,12455.5,,12450.5,NaN,NaN,0,0,1,,,,1,184,,NaN,NaN
184,2022-08-31 13:07:00,12452.0,12452.0,12452.0,12452.0,28256.0,0.5931987522308191,-1.248519320979911,1.8417180732107301,48.74678080162289,0,0,12452.825,12456.5375,12448.135,-17.728920641422192,-34.314271243044175,-22.323350353492096,-34.701873392751274,n,y,n,y,n,n,12464.25,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12455.5,,12450.5,NaN,NaN,0,0,1,,,,1,185,,NaN,NaN
185,2022-08-31 13:08:00,12451.5,12451.5,12451.5,12451.5,28280.0,0.40261712295796315,-1.1512807602022135,1.5538978831601766,47.782825103788305,0,0,12452.6,12456.0875,12448.375,-18.27854580963876,-34.6800298521392,-17.728920641422192,-34.314271243044175,n,y,n,y,n,n,12464.25,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12455.5,,12450.5,NaN,NaN,0,0,1,,,,1,186,,NaN,NaN
186,2022-08-31 13:09:00,12453.75,12453.75,12453.75,12453.75,28316.0,0.4281999818122131,-0.9005583210783707,1.3287583028905838,52.34926681794035,0,0,12452.625,12455.7375,12448.665,-11.726682321835913,-33.09195475042589,-18.27854580963876,-34.6800298521392,n,n,n,y,n,n,12464.25,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12455.5,,12450.5,NaN,NaN,0,0,1,,,,1,187,,NaN,NaN
187,2022-08-31 13:10:00,12453.0,12453.0,12453.0,12453.0,28373.0,0.38353470049696625,-0.756178881914894,1.1397135824118603,50.755904481266235,0,0,12452.375,12455.275,12448.96,0.26043356781337057,-30.454247690652018,-11.726682321835913,-33.09195475042589,n,n,n,y,n,n,12464.25,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,12454.75,12454.75,12445.5,12445.5,NaN,NaN,0,0,1,,,,1,188,12454.75,NaN,NaN
188,2022-08-31 13:11:00,12452.75,12452.75,12452.75,12452.75,28432.0,0.32422674846384325,-0.6523894671584136,0.9766162156222569,50.207331377288966,0,0,12452.45,12454.7,12449.23,0.0,-25.749446227017472,0.26043356781337057,-30.454247690652018,n,n,n,y,n,n,12464.25,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,189,,NaN,NaN
189,2022-08-31 13:12:00,12454.75,12454.75,12454.75,12454.75,28473.0,0.4336096720999194,-0.43440523481786997,0.8680149069177894,54.448855158365376,0,0,12452.55,12454.3,12449.56,11.976132444203355,-19.519990756175496,0.0,-25.749446227017472,n,n,n,y,n,n,12462.75,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,190,,NaN,NaN
190,2022-08-31 13:13:00,12452.75,12452.75,12452.75,12452.75,28512.0,0.3548229635871394,-0.41055355466452004,0.7653765182516594,49.87363294995451,0,0,12452.6,12453.8125,12449.83,11.476780515827162,-13.884097475872299,11.976132444203355,-19.519990756175496,n,n,n,y,n,n,12462.5,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,191,,NaN,NaN
191,2022-08-31 13:14:00,12450.75,12450.75,12450.75,12450.75,28537.0,0.1295077593276801,-0.5086950071391835,0.6382027664668636,45.73500092082096,0,0,12452.375,12453.35,12450.005,7.338606336236236,-10.936648327707362,11.476780515827162,-13.884097475872299,n,n,n,y,n,n,12460.0,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,192,,NaN,NaN
192,2022-08-31 13:15:00,12451.75,12451.75,12451.75,12451.75,28598.0,0.03127496101114957,-0.48554224436457116,0.5168172053757207,48.05600470211297,0,0,12452.35,12453.0375,12450.195,3.9868948798016053,-8.11954759081866,7.338606336236236,-10.936648327707362,n,n,n,y,n,n,12458.0,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,193,,NaN,NaN
193,2022-08-31 13:16:00,12450.25,12450.25,12450.25,12450.25,28619.0,-0.16570258708270558,-0.546015833966741,0.38031324688403545,44.950270398193936,0,0,12452.325,12452.75,12450.34,-9.546766921403844,-7.728636995951612,3.9868948798016053,-8.11954759081866,n,n,n,n,n,n,12456.0,12450.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,194,,NaN,NaN
194,2022-08-31 13:17:00,12445.75,12445.75,12445.75,12445.75,28759.0,-0.6771157363073144,-0.8459431865530798,0.16882745024576545,37.185979457920915,0,0,12451.7,12452.2625,12450.4,-28.744100978875636,-10.884728145333828,-9.546766921403844,-7.728636995951612,n,n,n,n,n,n,12455.5,12450.25,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,195,,NaN,NaN
195,2022-08-31 13:18:00,12445.5,12445.5,12445.5,12445.5,28805.0,-1.0900221553711162,-1.0070796844935055,-0.08294247087761086,36.80561862294612,0,0,12451.1,12451.85,12450.475,-41.987212495816664,-14.86436382012388,-28.744100978875636,-10.884728145333828,y,y,n,n,n,y,12455.5,12445.75,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,196,,NaN,NaN
196,2022-08-31 13:19:00,12449.25,12449.25,12449.25,12449.25,28889.0,-1.101957131499148,-0.8152117284972298,-0.2867454030019183,45.76666670101804,0,0,12450.65,12451.6375,12450.625,-39.49679443151137,-15.45632181148587,-41.987212495816664,-14.86436382012388,y,n,n,n,n,y,12455.5,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12454.75,,12445.5,NaN,NaN,0,0,1,,,,1,197,,NaN,NaN
197,2022-08-31 13:20:00,12450.75,12450.75,12450.75,12450.75,28924.0,-0.9790918605867773,-0.5538771660678872,-0.42521469451889016,48.88872988906636,0,0,12450.425,12451.4,12450.795,-33.50938767092814,-12.854529590589449,-39.49679443151137,-15.45632181148587,n,n,n,n,n,y,12455.5,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,12461.0,12461.0,12450.75,12450.75,NaN,NaN,0,0,1,,,,1,198,12461.0,NaN,NaN
198,2022-08-31 13:21:00,12457.0,12457.0,12457.0,12457.0,28971.0,-0.3730966556195199,0.04169443111949622,-0.4147910867390161,59.38116506482531,0,0,12450.85,12451.65,12451.12,-8.44584529342449,-7.897770433464087,-33.50938767092814,-12.854529590589449,n,n,n,n,y,n,12454.75,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,199,,NaN,NaN
199,2022-08-31 13:22:00,12457.0,12457.0,12457.0,12457.0,29038.0,0.10593772611355234,0.4165830502820548,-0.31064532416850243,59.38116506482531,0,0,12451.075,12451.8125,12451.455,24.083196196657276,-1.6688598148841038,-8.44584529342449,-7.897770433464087,n,n,n,n,n,n,12457.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,200,,NaN,NaN
200,2022-08-31 13:23:00,12455.0,12455.0,12455.0,12455.0,29080.0,0.32049813657613413,0.5049147685957093,-0.18441663201957512,55.17738415032076,0,0,12451.3,12451.95,12451.74,37.69424046668917,1.335223774429953,24.083196196657276,-1.6688598148841038,n,n,n,n,n,n,12457.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,201,,NaN,NaN
201,2022-08-31 13:24:00,12457.0,12457.0,12457.0,12457.0,29117.0,0.6444927813936374,0.66312753073057,-0.0186347493369326,58.352536711377375,0,0,12451.925,12452.15,12452.05,46.31447634003256,6.392197142523854,37.69424046668917,1.335223774429953,n,n,n,n,n,n,12457.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,202,,NaN,NaN
202,2022-08-31 13:25:00,12457.0,12457.0,12457.0,12457.0,29183.0,0.8909900925027614,0.7276998734717552,0.1632902190310062,58.35253671137737,0,0,12452.45,12452.4,12452.36,52.68807902610851,10.145544433896337,46.31447634003256,6.392197142523854,n,n,y,n,n,n,12457.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,203,,NaN,NaN
203,2022-08-31 13:26:00,12460.0,12460.0,12460.0,12460.0,29219.0,1.3132772725184623,0.9199896427899648,0.39328762972849746,62.92180453221652,0,0,12453.425,12452.875,12452.75,57.625067095087275,14.44097513425914,52.68807902610851,10.145544433896337,y,n,y,n,n,n,12457.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,204,,NaN,NaN
204,2022-08-31 13:27:00,12461.0,12461.0,12461.0,12461.0,29275.0,1.7089350087408093,1.0525179032098495,0.6564171055309598,64.32676462437087,0,0,12454.95,12453.325,12453.18,55.93228214588705,19.78743443792898,57.625067095087275,14.44097513425914,y,y,y,n,n,n,12460.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,205,,NaN,NaN
205,2022-08-31 13:28:00,12460.75,12460.75,12460.75,12460.75,29310.0,1.9795052008375933,1.0584704762453068,0.9210347245922865,63.6771530875085,0,0,12456.475,12453.7875,12453.615,49.3619104679336,23.606774731873518,55.93228214588705,19.78743443792898,y,y,y,n,n,n,12461.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,206,,NaN,NaN
206,2022-08-31 13:29:00,12459.25,12459.25,12459.25,12459.25,29361.0,2.0492738105913304,0.902591268799235,1.1466825417920954,59.7765749546458,0,0,12457.475,12454.0625,12454.09,39.856766116180424,27.224628083125168,49.3619104679336,23.606774731873518,y,n,y,n,n,n,12461.0,12445.5,12470.25,12470.25,12407.25,12407.25,nan,nan,,12461.0,,12450.75,NaN,NaN,0,0,1,,,,1,207,,NaN,NaN
