,Datetime,Open,High,Low,Close,Volume,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_70,RSI_14_B_30,date,uptrend,dates1,min_Close,max_Close,T_Buy,T_Sell,BS_list,a,as1,chk_repeat,Buy,Sell,Buy_zero,Buy_count_tmp,Buy_count,Sell_zero,Sell_count_tmp,Sell_count
47,2022-11-02 21:19:00,11335.75,11337.5,11333.5,11337.5,97894.35,1.009792079908948,0.9599281126250085,0.04986396728393938,57.8435511181972,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
48,2022-11-02 21:20:00,11337.25,11338.0,11333.5,11334.25,98104.95,0.9956297797707521,0.7566126499894501,0.23901712978130193,52.75807430807617,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
49,2022-11-02 21:21:00,11334.25,11335.75,11330.25,11333.25,98336.07894736844,0.8934156724862987,0.5235188341639974,0.3698968383223013,51.26460711543319,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
50,2022-11-02 21:22:00,11333.25,11336.5,11330.25,11331.25,98557.52631578948,0.6436078599708708,0.21896881731885554,0.42463904265201524,48.318587330778435,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
51,2022-11-02 21:23:00,11331.25,11331.75,11327.25,11328.5,98788.93670886075,0.22118170646172075,-0.1627658689522356,0.38394757541395635,44.52935035538978,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
52,2022-11-02 21:24:00,11328.5,11333.0,11327.0,11329.75,99035.43037974685,-0.012584444652020466,-0.3172256160527815,0.304641171400761,46.580054372581216,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
53,2022-11-02 21:25:00,11329.75,11332.25,11327.75,11329.5,99331.70886075948,-0.21553417051654833,-0.41614027353384747,0.20060610301729914,46.21208642877057,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
54,2022-11-02 21:26:00,11328.75,11329.5,11324.0,11324.25,99539.76923076923,-0.7908875549328513,-0.7931949263601203,0.0023073714272690282,39.20749143796962,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
55,2022-11-02 21:27:00,11324.5,11326.75,11322.75,11323.5,99860.01265822785,-1.2924790948036389,-1.0358291729847262,-0.25664992181891255,38.31403780502776,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
56,2022-11-02 21:28:00,11323.5,11325.25,11322.5,11324.5,100173.36842105264,-1.5909627332239324,-1.0674502491240159,-0.5235124840999166,40.26851102295278,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
57,2022-11-02 21:29:00,11324.5,11326.5,11322.75,11323.25,100410.48717948716,-1.9064019059660495,-1.1063115374929062,-0.8000903684731433,38.621242796490854,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
58,2022-11-02 21:30:00,11322.75,11328.25,11321.0,11328.25,100695.91891891892,-1.7329550822614692,-0.7462917710306607,-0.9866633112308085,47.81672947271441,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
59,2022-11-02 21:31:00,11328.25,11328.5,11325.0,11326.0,101015.1506849315,-1.7568020997914573,-0.6161110308485189,-1.1406910689429384,44.58008693845292,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
60,2022-11-02 21:32:00,11326.0,11332.75,11326.0,11329.5,101370.987012987,-1.4762628445823793,-0.26845742051155286,-1.2078054240708265,50.224288972193925,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
61,2022-11-02 21:33:00,11329.5,11330.25,11327.75,11329.5,101625.72727272728,-1.239643623610391,-0.025470559631651568,-1.2141730639787394,50.224288972193925,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
62,2022-11-02 21:34:00,11330.0,11331.5,11328.75,11331.5,101828.75757575755,-0.8805870416672406,0.26686881784919914,-1.1474558595164397,53.37145661641523,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
63,2022-11-02 21:35:00,11331.5,11332.5,11327.0,11328.75,102186.55405405404,-0.8086129442290257,0.27107433222993116,-1.079687276458957,48.802357408486685,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
64,2022-11-02 21:36:00,11328.75,11332.25,11327.5,11329.5,102432.41025641024,-0.6831789596926683,0.3172066534130309,-1.0003856131056992,50.058097803280596,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
65,2022-11-02 21:37:00,11329.5,11334.5,11327.0,11334.25,102682.56410256412,-0.19820157625690626,0.6417472294790344,-0.8399488057359407,57.215471325139674,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
66,2022-11-02 21:38:00,11334.25,11335.75,11331.5,11331.5,103043.5625,-0.035348052751942305,0.6436806023871987,-0.679028655139141,52.522402199251516,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
67,2022-11-02 21:39:00,11331.5,11332.25,11328.25,11328.5,103364.7435897436,-0.14666967333505454,0.4258871854432692,-0.5725568587783237,47.90597104554592,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
68,2022-11-02 21:40:00,11328.5,11339.0,11327.5,11327.75,106087.61728395062,-0.29204507780013955,0.22440942478254733,-0.5164545025826869,46.798534808136445,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
69,2022-11-02 21:41:00,11327.75,11327.75,11305.75,11305.75,109637.75949367088,-2.1576007926632883,-1.312917032064481,-0.8446837605988072,27.04717253139003,0,1,2022-11-02 21:41:00,False,2022-11-02 20:45:00,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
70,2022-11-02 21:42:00,11304.75,11304.75,11283.0,11284.5,113175.0,-5.289787169918782,-3.55608272745598,-1.733704442462802,18.79553123502814,0,1,2022-11-02 21:42:00,False,2022-11-02 21:41:00,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
71,2022-11-02 21:43:00,11284.25,11287.75,11271.5,11277.75,116304.98734177215,-8.221958409421859,-5.190603173567245,-3.0313552358546136,17.019336359948515,0,1,2022-11-02 21:43:00,False,2022-11-02 21:42:00,,,,,0,0,-1,5,NaN,NaN,0,0,0,0,0,1
72,2022-11-02 21:44:00,11277.75,11291.75,11277.75,11288.5,119230.08641975308,-9.567996179293914,-5.22931275475144,-4.338683424542474,28.59289252563821,0,1,,True,,11288.5,,11288.5,,1,1,0,-1,11288.5,NaN,11288.5,1,1,0,0,1
73,2022-11-02 21:45:00,11289.25,11300.0,11285.0,11300.0,121717.64197530864,-9.59616826475758,-4.205987872172084,-5.390180392585496,38.4782555096979,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,1,0,0,1
74,2022-11-02 21:46:00,11300.5,11311.5,11296.0,11305.5,124479.55128205128,-9.070135929840035,-2.9439644298036303,-6.1261715000364045,42.57291229264177,0,0,2022-11-02 21:46:00,True,2022-11-02 21:43:00,,,,,0,0,0,0,NaN,NaN,0,0,1,0,0,1
75,2022-11-02 21:47:00,11305.5,11306.0,11297.25,11306.0,126100.2875,-8.514752921801119,-1.910865137411771,-6.6038877843893475,42.9446845446537,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,1,0,0,1
76,2022-11-02 21:48:00,11305.0,11308.75,11294.0,11294.75,128160.075,-8.880025460552133,-1.820910140930228,-7.059115319621905,37.12158873146359,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,1,0,0,1
77,2022-11-02 21:49:00,11294.75,11299.5,11290.5,11297.5,129544.425,-8.845637558315502,-1.429217790954877,-7.416419767360625,39.288688899074245,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,1,0,0,1
78,2022-11-02 21:50:00,11301.0,11325.25,11301.0,11321.75,132596.98734177215,-6.783417548775105,0.5064017748684169,-7.289819323643522,54.25941521345226,0,0,2022-11-02 21:50:00,True,2022-11-02 21:46:00,,,,,0,0,0,0,NaN,NaN,0,0,1,0,0,1
79,2022-11-02 21:51:00,11319.75,11322.25,11313.25,11316.0,134977.29487179487,-5.549103666102383,1.3925725260329118,-6.9416761921352945,51.045241764046075,0,0,,False,,,11316.0,,11316.0,-1,-1,-1,0,NaN,11316.0,0,0,1,11316.0,1,2
80,2022-11-02 21:52:00,11316.0,11316.0,11308.75,11311.25,136276.2658227848,-4.8977283601198,1.6351582656123966,-6.532886625732196,48.48986118602204,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
81,2022-11-02 21:53:00,11311.25,11311.25,11305.25,11310.5,138484.89333333334,-4.3914060735496605,1.7131844417460291,-6.10459051529569,48.08057945956617,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
82,2022-11-02 21:54:00,11310.5,11318.5,11306.75,11307.25,140051.83333333334,-4.203929568990134,1.5205287570444455,-5.724458326034579,46.25849019697447,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
83,2022-11-02 21:55:00,11307.25,11307.25,11290.0,11305.75,141781.90410958903,-4.128796358078034,1.2765295743652363,-5.4053259324432705,45.403266673645255,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
84,2022-11-02 21:56:00,11305.75,11319.75,11304.5,11310.25,144802.0625,-3.6639051374713745,1.393136635977518,-5.057041773448892,48.480535666335776,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
85,2022-11-02 21:57:00,11310.25,11317.75,11308.75,11317.0,146092.2375,-2.7194586810128385,1.8700664739488433,-4.589525154961682,52.77987638992249,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
86,2022-11-02 21:58:00,11317.0,11317.0,11305.25,11313.0,147502.5128205128,-2.267605090557481,1.8575360515233612,-4.125141142080842,50.11113980940248,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
87,2022-11-02 21:59:00,11312.5,11314.5,11299.5,11307.25,149105.0864197531,-2.3464365499949054,1.4229636736687499,-3.7694002236636552,46.473379100236514,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
88,2022-11-02 22:00:00,11307.25,11312.0,11301.5,11308.0,150591.96153846153,-2.321630011947491,1.1582161693729316,-3.4798461813204224,47.01368740898885,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
89,2022-11-02 22:01:00,11308.0,11311.0,11297.0,11306.0,152312.1375,-2.4352815275869943,0.8356517229867428,-3.270933250573737,45.689226810832835,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
90,2022-11-02 22:02:00,11306.0,11308.0,11305.75,11305.75,153292.71604938273,-2.5165152617482818,0.6035343910603648,-3.1200496528086465,45.51661148710372,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
91,2022-11-02 22:03:00,11305.75,11308.5,11303.0,11306.25,154859.70512820513,-2.5115956487752555,0.48676320322671307,-2.9983588520019686,45.95638052044758,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
92,2022-11-02 22:04:00,11306.25,11306.25,11301.25,11303.75,155521.92,-2.6785492779436026,0.25584765924669295,-2.9343969371902956,44.04219436088082,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
93,2022-11-02 22:05:00,11305.5,11306.75,11305.5,11306.75,156547.54929577466,-2.5395123859470914,0.31590764099456337,-2.8554200269416548,46.90041287891686,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
94,2022-11-02 22:06:00,11306.75,11306.75,11292.0,11300.25,158249.12820512822,-2.9201585544869886,-0.05179082203626706,-2.8683677324507215,41.9059660368014,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
95,2022-11-02 22:07:00,11300.25,11300.25,11287.25,11287.25,159289.83544303797,-4.222144486482648,-1.083021403225541,-3.139123083257107,34.087514567700275,0,0,2022-11-02 22:07:00,False,2022-11-02 21:50:00,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
96,2022-11-02 22:08:00,11287.25,11290.0,11281.5,11287.5,161177.21794871794,-5.1741603080008645,-1.628029779795006,-3.5461305282058584,34.34121375615788,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
97,2022-11-02 22:09:00,11286.5,11288.25,11279.0,11279.0,162303.42307692306,-6.53913953787378,-2.3944072077343366,-4.144732330139443,30.09921823288377,0,0,2022-11-02 22:09:00,False,2022-11-02 22:07:00,,,,,0,0,-1,5,NaN,NaN,0,0,1,0,0,2
98,2022-11-02 22:10:00,11279.0,11299.25,11279.0,11295.75,164222.5125,-6.197865264550273,-1.6425063475286636,-4.55535891702161,44.61730054390238,0,0,,True,,11295.75,,11295.75,,1,1,0,-1,11295.75,NaN,11295.75,1,2,0,0,2
99,2022-11-02 22:11:00,11295.75,11304.0,11294.0,11298.0,166230.3164556962,-5.6803670132048865,-0.9000064769466212,-4.780360536258265,46.23276466720155,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
100,2022-11-02 22:12:00,11295.0,11296.75,11289.25,11296.0,167566.0,-5.369730297612477,-0.4714958090833692,-4.898234488529108,44.97689427562748,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
101,2022-11-02 22:13:00,11294.5,11298.0,11289.5,11293.75,168633.05194805196,-5.2446476253117,-0.27713050942607254,-4.967517115885627,43.543851982215706,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
102,2022-11-02 22:14:00,11292.0,11296.5,11289.75,11295.25,169451.83333333334,-4.9672221968648955,0.00023593521658504812,-4.967458132081481,44.80641076101975,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
103,2022-11-02 22:15:00,11295.25,11304.25,11295.25,11297.5,170832.47368421053,-4.513772391708699,0.36294859229822585,-4.8767209840069246,46.73079811917839,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
104,2022-11-02 22:16:00,11297.5,11303.25,11297.0,11300.5,172277.11392405065,-3.8677502094178635,0.8071766196712495,-4.674926829089113,49.270528510007985,0,0,,True,,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
105,2022-11-02 22:17:00,11299.75,11308.0,11295.5,11308.0,173243.21794871794,-2.7192399502473563,1.5645495030734056,-4.283789453320762,55.04148824867364,0,0,2022-11-02 22:17:00,True,2022-11-02 22:09:00,,,,,0,0,0,0,NaN,NaN,0,0,2,0,0,2
106,2022-11-02 22:18:00,11305.5,11308.25,11283.75,11286.0,174803.28205128206,-3.5434072406405903,0.5923057701441374,-4.135713010784728,40.49063661481773,0,0,,False,,,11286.0,,11286.0,-1,-1,-1,0,NaN,11286.0,0,0,2,11286.0,1,3
107,2022-11-02 22:19:00,11287.25,11288.25,11281.5,11287.0,176381.7375,-4.068969565129009,0.05339475652457448,-4.122364321653584,41.250895488920605,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
108,2022-11-02 22:20:00,11287.75,11295.5,11287.5,11288.75,177495.4125,-4.294763755937311,-0.1379195474269812,-4.156844208510329,42.63213071511609,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
109,2022-11-02 22:21:00,11288.5,11293.5,11284.25,11288.0,178387.2625,-4.482553919608108,-0.2605677688782224,-4.221986150729886,42.17449054558084,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
110,2022-11-02 22:22:00,11288.0,11289.5,11280.25,11289.5,179395.43209876542,-4.458941610009788,-0.18956436742392135,-4.2693772425858665,43.481246104153136,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
111,2022-11-02 22:23:00,11289.0,11298.0,11286.25,11288.75,180856.3,-4.449456847676629,-0.14406368407260928,-4.30539316360402,42.95851441307273,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
112,2022-11-02 22:24:00,11288.75,11289.25,11288.5,11288.75,181743.65432098764,-4.3913197051333555,-0.06874123322346826,-4.322578471909887,42.95851441307273,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
113,2022-11-02 22:25:00,11288.75,11288.75,11266.75,11269.25,184957.5802469136,-5.851282687981438,-1.2229633728572402,-4.628319315124198,31.528961751504347,0,0,2022-11-02 22:25:00,False,2022-11-02 22:17:00,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
114,2022-11-02 22:26:00,11269.75,11272.75,11265.0,11266.25,186601.4,-7.167763284936882,-2.031555175850147,-5.136208109086735,30.19781239014677,0,0,2022-11-02 22:26:00,False,2022-11-02 22:25:00,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
115,2022-11-02 22:27:00,11268.0,11270.75,11263.5,11267.5,187969.8987341772,-8.017794940273234,-2.305269464949199,-5.712525475324035,31.495615846791544,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
116,2022-11-02 22:28:00,11267.5,11274.75,11266.75,11274.75,189010.05,-8.014055696557989,-1.8412241769871631,-6.172831519570826,38.62341259877914,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
117,2022-11-02 22:29:00,11274.25,11274.25,11270.5,11270.5,189894.2676056338,-8.258829158645312,-1.6687981112595889,-6.5900310473857235,36.24277138747201,0,0,,False,,,,,,0,0,-1,5,NaN,NaN,0,0,2,0,0,3
